Patient_ID	01OV002	01OV007	01OV008	01OV010	01OV013	01OV017	01OV018	01OV019	01OV023	01OV024	01OV026	01OV029	01OV030	01OV033	01OV039	01OV041	01OV045	01OV046	01OV047	01OV049	02OV001	02OV005	02OV006	02OV008	02OV015	02OV022	02OV023	02OV029	02OV032	02OV035	02OV036	02OV040	02OV041	02OV042	02OV044	02OV045	02OV046	04OV001	04OV004	04OV005	04OV008	04OV011	04OV012	04OV013	04OV017	04OV018	04OV021	04OV023	04OV024	04OV027	04OV028	04OV031	04OV033	04OV036	04OV037	04OV039	04OV040	04OV041	04OV044	04OV045	04OV048	04OV049	04OV050	04OV051	04OV053	04OV054	04OV055	04OV057	04OV058	04OV063	11OV002	11OV009	11OV010	13OV003	13OV004	14OV011	14OV029	15OV001	17OV001	17OV002	17OV003	17OV004	17OV005	17OV010	17OV011	17OV012	17OV013	17OV014	17OV015	17OV017	17OV018	17OV019	17OV025	17OV027	17OV028	17OV029	17OV030	17OV033	17OV034	17OV036	17OV039	17OV040	18OV001	20OV005	22OV001	26OV002	26OV008	26OV009	26OV010	26OV011	26OV013	01OV007.N	01OV008.N	01OV010.N	01OV013.N	01OV017.N	01OV019.N	01OV023.N	01OV029.N	01OV039.N	02OV001.N	11OV002.N	11OV010.N	14OV011.N	14OV029.N	15OV001.N	17OV001.N	17OV002.N	17OV003.N	17OV004.N	17OV005.N
Sample_Tumor_Normal	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal
PER2	0.8841700000000001	0.6214109999999999	0.559845	0.733384	1.12065	1.9760400000000002	0.321542	0.8386020000000001	1.09378		4.00117		7.88858		1.0194299999999998	1.8945299999999998	0.6295609999999999	5.5122	1.59869	1.0368899999999999		1.48742	0.0	2.85776	3.3963	2.54298	3.10328	3.35773	1.37723	1.65353	0.9256110000000001	0.627412	1.17697	0.244403	1.2569299999999999	3.24965	0.336753	5.0171	1.8027900000000001	1.2425700000000002	2.7206900000000003	3.50498	3.13045	2.88575	3.78073	2.7949900000000003	1.7109900000000002	0.697537	1.4015	2.47173	2.33417	1.20995	0.9165190000000001	3.04277	3.11061	1.77278	2.12737	0.720467	0.426163	1.72481	0.67457	1.36598	0.8242860000000001	4.33177	0.753257	0.590498	0.464207	0.710168	2.82818	7.09187	0.30686599999999997	3.33181		1.2902200000000001	1.10676	2.86757		2.45428	1.2915	2.61942				1.62378	2.94346		7.1437	1.8576	3.0271	3.23703	1.2677399999999999	2.1873299999999998	6.10965	1.1730200000000002	2.75155	3.77579	1.5225799999999998	1.28767	0.7379399999999999	1.9708	0.560983	2.32252	1.25993	1.0485799999999998	3.4594300000000002	3.00561	0.592136	2.00005	2.3064400000000003	4.34575	1.47058																				
PEX10	15.9282	16.977	35.4585	10.2792	10.1784	8.97006	20.5001	29.9703	14.4191		8.454		10.600999999999999		22.8532	9.74883	18.7962	3.5142	11.21	15.0579		15.9957	14.0693	8.713560000000001	12.5783	6.7295300000000005	8.30217	10.6381	15.2005	32.3306	12.6499	11.1405	19.0196	18.9862	9.915389999999999	15.0052	14.2526	8.02454	8.482669999999999	13.1938	4.85072	6.7544	9.75683	15.5864	11.0236	11.1104	8.96252	7.594530000000001	20.5337	6.872910000000001	13.6414	10.0207	13.950999999999999	6.65747	19.1208	16.8066	12.7062	9.159139999999999	26.5733	7.07269	13.1398	15.2007	11.3704	13.258	14.7133	17.5859	10.1317	16.7002	10.4968	21.8296	16.2436	5.93476		9.12522	31.2422	15.4461		5.94799	8.89969	12.9351				6.6929	13.7212		10.8689	13.9893	12.1477	24.3647	21.0106	7.317639999999999	18.0693	10.9169	3.87985	11.043	16.9799	7.02654	12.565999999999999	9.42703	11.079	11.6774	7.5308600000000006	7.49523	13.0071	5.0635699999999995	19.4455	11.68	20.9962	11.414000000000001	12.6725																				
PEX12	2.93776	0.0	3.85636	2.39279	3.4759	2.81376	2.90008	1.7896299999999998	1.49329		1.8829799999999999		2.48685		2.7479400000000003	1.81113	1.66556	2.82971	2.25969	0.913157		1.4809299999999999	3.32378	3.01488	1.39083	3.55861	0.0	0.0	3.2831099999999998	1.744	4.31569	1.66573	1.7623799999999998	1.65235	2.47232	1.9605099999999998	1.97412	1.89569	1.87559	1.85995	1.66272	2.62731	1.40101	2.52407	2.62291	3.1242799999999997	2.85567	2.69759	2.18228	2.8702799999999997	2.8321099999999997	1.31304	2.06875	0.0	1.51152	2.42003	2.0805599999999997	2.2494400000000003	2.62233	2.34375	2.80623	4.10694	1.80345	2.22209	3.3053800000000004	3.6172	4.09185	1.8333700000000002	1.50899	1.7596900000000002	1.78342	2.72575		5.83509	2.63416	1.9043599999999998		2.5423	1.9566400000000002	2.3473599999999997				3.5833699999999995	2.92483		3.3953	2.35092	0.0	4.748	1.70059	1.6114600000000001	1.52014	2.9119599999999997	0.0	1.70921	2.2444900000000003	2.09896	4.47663	0.0	3.96872	2.52694	4.52059	2.0220599999999997	1.9559900000000001	1.45044	1.3254	0.0	1.37374	2.59774	4.463430000000001																				
PEX5	0.0	6.76306	18.4358	3.7766699999999997	9.69246	4.23589	15.1599	13.4773	12.6748		6.24831		16.0286		7.72127	12.7745	8.37757	28.355	6.29076	4.64593		13.0703	0.0	21.7309	9.19743	8.12975	10.94	13.0112	5.75536	7.28367	16.3156	6.49403	8.16339	12.5399	17.9542	6.50129	11.0897	4.763330000000001	10.3556	0.0	15.3688	16.8213	14.5536	5.58246	8.015880000000001	12.3048	11.6702	10.9143	8.845839999999999	10.3251	10.3261	4.22928	10.1329	13.9352	0.0	8.20617	10.7908	13.7126	5.68375	9.98344	9.72917	11.6813	11.6676	8.38396	10.8788	10.6677	5.17583	4.03861	8.66099	11.7852	5.65889	15.1239		8.52847	10.6234	8.32052		7.43836	19.2806	6.551069999999999				17.7089	26.3261		8.77252	0.0	15.7603	23.7394	7.45465	7.4231	5.987430000000001	8.513160000000001	13.815999999999999	23.5341	5.9490300000000005	7.66605	7.866060000000001	6.79243	4.04741	7.95643	10.106	17.5936	10.2165	9.24023	48.9729	8.504769999999999	3.27275	8.47222	6.45646																				
PEX7	10.1172	7.205589999999999	9.82443	10.7453	5.08239	8.11282	5.16395	6.24671	9.36		3.3943		6.564430000000001		4.93443	3.5316199999999998	4.18709	9.58075	8.177019999999999	5.73925		3.78704	5.93461	7.4447399999999995	6.4318	3.8502	3.82862	8.49732	6.43761	9.09724	7.0758600000000005	11.4793	8.2674	6.897130000000001	14.0971	11.8877	5.38455	3.03626	3.53438	3.7717199999999997	5.74739	6.02139	2.18815	12.2485	4.11949	4.306830000000001	6.738739999999999	3.7111	4.12879	2.21185	5.6313699999999995	4.23844	4.00188	5.61495	18.482	9.563369999999999	4.43993	5.17885	17.5977	4.3362	14.4601	10.2785	6.65877	3.7067300000000003	10.5911	10.1127	4.40597	4.31807	3.1407700000000003	11.4799	7.10043	3.8826699999999996		5.79517	5.16105	4.63865		3.2980099999999997	4.17915	15.9621				3.8190800000000005	5.24824		7.0047	5.42013	6.18579	9.4179	5.9299800000000005	11.0436	8.27784	5.37064	4.18005	3.06766	7.5077300000000005	8.1276	15.1829	2.75779	5.79996	4.339930000000001	6.3687	7.14076	8.82099	3.0896	8.35435	1.63533	3.0893200000000003	7.1463399999999995	14.2354																				
PFKFB3	39.75	7.125489999999999	12.277999999999999	7.06158	2.1577599999999997	16.2568	6.76801	10.7759	15.71		16.3676		8.96584		11.9314	0.0	9.667530000000001	0.0	11.7957	8.80458		14.1993	10.7602	16.3134	23.6761	23.7572	0.0	11.8262	5.11833	5.5076	15.5489	3.0374	11.8351	3.58249	7.454689999999999	35.4592	2.93357	13.6816	31.1437	7.60555	17.3265	2.45191	12.9049	8.5629	9.30632	0.0	9.59019	7.67892	26.467	0.0	10.2024	25.0271	20.9693	6.98389	15.8041	18.7919	7.47416	9.274410000000001	10.2058	9.24568	12.5582	5.1483300000000005	3.84381	10.7166	7.615660000000001	5.46026	8.90676	10.1243	21.1442	9.13365	4.1664	4.6161		0.0	5.361680000000001	15.3911		0.0	0.0	11.3893				11.2823	4.5701		13.777999999999999	20.9384	32.8908	5.12688	10.4905	10.299000000000001	20.1848	5.25845	13.8165	0.0	2.41986	9.64949	11.2718	7.87891	6.4067099999999995	15.6487	10.9789	2.0972299999999997	6.43365	12.8196	3.7331800000000004	6.546819999999999	8.74634	12.8164	6.63185																				
PGAM2	0.0	0.0	1.20643	0.0	0.0	2.2044200000000003	0.0	0.0	4.37237		0.0		0.0		0.0	0.0	2.36885	0.0	0.0	0.0		0.0	2.14118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8748	2.6978299999999997	0.0	0.0	0.0	1.76213	0.0	0.0	8.91488	0.0	15.8339	0.0	0.0	65.3332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146428	0.0	0.0	0.0	0.0	2.35406	0.0	1.07465	10.3744	4.508719999999999	0.0	5.5315199999999995	0.9983139999999999	0.0	0.0	1.05211	6.4110000000000005	0.0	11.7703		0.0	0.0	0.0		0.0	0.0	0.0				0.0	0.0		0.0	0.0	0.0	0.0	0.0	2.3380400000000003	0.0	0.0	0.0	0.0	0.38750100000000004	0.0	0.0	0.0	0.837592	0.0	0.0	42.8854	0.0	0.0	0.0	0.0	0.0	0.0	0.527734																				
PGK1	606.52	483.36	0.0	308.899	169.33700000000002	351.216	203.57299999999998	401.80800000000005	205.74599999999998		166.33700000000002		116.15899999999999		118.514	210.52599999999998	245.49900000000002	138.208	230.85299999999998	184.00599999999997		115.745	325.916	100.165	78.0008	126.68799999999999	137.372	222.028	294.56	216.798	181.17	134.495	389.026	250.518	270.904	247.354	210.94299999999998	276.796	155.13299999999998	138.211	83.7052	67.1216	77.2257	170.59599999999998	109.17399999999999	95.1661	265.676	223.56	281.284	146.825	225.997	212.997	130.76	137.1	282.872	208.58599999999998	137.04	211.764	230.63	287.329	178.857	412.329	202.08599999999998	243.37599999999998	135.623	240.27	220.125	195.9	139.121	64.7384	480.101	65.1596		262.372	443.349	302.711		326.57	142.438	269.923				197.706	51.1365		170.748	271.848	59.9813	104.45299999999999	176.31	199.095	156.721	174.91099999999997	132.891	215.34099999999998	0.0	353.665	204.362	267.981	179.71099999999998	182.43099999999998	78.7605	115.031	157.251	152.215	298.66700000000003	47.8526	116.70200000000001	91.7577	207.47400000000002																				
PGR	0.28888600000000003	0.47330900000000004	0.9158069999999999	0.029409699999999997	0.703349	0.494097	0.220373	0.184829	1.29621		7.8960300000000005		2.41286		1.81844	0.352595	0.253389	1.11205	0.356614	0.10909		0.483227	1.25831	1.7675900000000002	0.607532	0.44357399999999997	7.984780000000001	0.0327277	0.134879	0.00286918	0.143985	0.231487	0.162779	0.0777432	1.44639	0.388488	0.479048	0.0848832	0.526513	0.832887	0.170938	0.294004	0.180181	0.192202	0.0747811	0.252902	0.865502	4.18896	8.29443	0.196277	0.49988699999999997	0.186088	0.479943	0.0978492	1.3952200000000001	3.6570699999999996	0.325903	0.17091199999999998	0.207382	0.17618699999999998	0.168476	0.48698	0.24919299999999997	0.325049	1.0962399999999999	3.07917	0.147622	0.061912800000000004	0.0726677	0.0960121	0.0492985	1.66294		0.397403	0.0700793	0.39963000000000004		8.00908	0.23793000000000003	38.2877				0.0338406	0.5035229999999999		6.77234	0.55903	0.6810430000000001	0.00657261	2.06596	0.9455979999999999	0.11758199999999999	0.0420202	0.05372469999999999	8.43425	0.163884	0.127944	0.200297	0.105109	0.0356798	0.174348	0.11838299999999999	0.693826	0.155611	0.531751	0.490304	0.631587	0.191796	1.71505	0.00623647																				
PHB	45.5106	51.4372	68.0308	41.6292	57.9281	44.1351	45.7042	85.1471	66.314		27.9432		32.6797		36.5923	39.8011	81.5286	22.6977	44.1449	64.5378		31.7782	48.236999999999995	34.6846	20.8718	28.592	29.9284	36.5698	133.05700000000002	115.035	52.6539	55.6747	76.6182	45.6934	49.8224	57.4896	53.9138	38.7221	34.8491	40.9781	19.848	54.1202	21.1863	27.3396	37.7738	38.7501	45.8449	73.0017	36.6379	33.6243	26.269000000000002	34.7517	23.8922	33.8776	21.5447	35.1272	28.733	43.4031	65.0794	45.395	57.4037	44.8345	46.4703	60.9773	85.0421	117.649	63.6228	49.7624	51.0138	32.0251	93.1647	20.8924		71.8572	67.3177	39.2497		22.206	47.367	77.7815				55.4894	16.4736		31.5203	23.67	36.5043	40.4168	60.1867	60.7902	36.3244	74.6765	28.188000000000002	26.2781	120.693	81.8578	65.7752	33.3352	102.637	26.3958	62.5054	43.2293	37.093	25.0544	57.6018	27.3798	37.0278	29.6779	75.3987																				
PHF8	5.61653	1.6442299999999999	1.55415	1.11281	1.26833	3.7867	4.64509	1.8881400000000002	4.17344		6.961539999999999		3.15305		9.02432	6.74285	1.08138	19.0443	2.5926099999999996	3.2286099999999998		5.36948	2.21178	6.5708899999999995	11.6989	5.85334	3.813	4.76803	3.41194	2.53831	1.6855200000000001	1.35804	1.48901	1.08041	3.0895900000000003	7.83097	0.707952	7.87732	8.10395	3.8706400000000003	10.3379	2.89776	4.885730000000001	8.67955	5.87324	8.53151	5.37308	3.0716200000000002	9.4364	6.633139999999999	7.86108	8.20536	5.682869999999999	8.08003	8.5444	4.7258	2.5190099999999997	4.92387	2.35472	5.12486	1.45987	3.16854	2.11558	5.21638	1.8326	2.2086900000000003	3.05041	3.76056	9.06955	9.29637	0.5725100000000001	10.4198		1.47264	0.783963	4.28908		10.8045	6.59213	5.4411				2.16645	11.7989		5.34661	9.70983	5.143619999999999	7.98643	2.2225099999999998	2.64511	4.69585	2.98407	5.4177	9.536660000000001	0.354722	3.82235	1.56746	6.11103	1.14818	4.3943900000000005	0.921693	1.34486	4.47991	9.8561	1.96249	5.76962	1.79646	6.07632	1.04406																				
PHGDH	60.3948	29.8482	49.5056	50.1876	24.3344	83.4816	83.6036	84.7507	91.0139		43.2925		77.5059		25.1405	14.1437	15.413	64.7559	43.5501	43.131		32.1203	51.1624	17.1536	33.4051	8.53231	47.5293	79.5815	9.882439999999999	153.499	77.1905	21.8622	28.4553	16.4101	51.696000000000005	4.487769999999999	30.9852	42.2136	69.7011	34.0928	51.5756	29.3957	25.9956	30.9935	18.9092	13.136	36.649	8.685039999999999	69.5842	29.9196	21.499000000000002	44.6646	21.4158	72.6185	77.7176	72.032	35.0437	69.7444	64.3394	40.1049	10.7861	29.7796	17.5931	51.2982	56.5301	92.7248	53.7582	56.0842	57.4226	44.1082	27.9466	52.2175		40.3704	26.7835	59.4899		20.4143	109.57799999999999	10.9493				1.58423	34.8719		9.20721	44.6465	62.9373	38.8981	30.1305	56.5218	15.2558	14.1588	33.1734	172.082	7.30875	74.0437	17.7368	72.8586	26.138	18.7059	39.9241	52.3835	47.9509	22.1627	85.41	17.149	54.7898	27.8221	42.898999999999994																				
PHLPP1	1.02568	0.18548499999999998	0.389179	0.12001700000000001	0.154851	1.0354	0.486903	0.316815	1.04492		1.5521399999999999		0.6919350000000001		2.8083400000000003	0.6944560000000001	0.525373	1.13096	0.7197439999999999	0.419649		0.47640699999999997	0.383778	0.764152	0.768231	0.239288	1.04256	1.47028	0.0900322	0.887136	0.499783	0.241887	0.0715471	0.053712199999999995	0.904947	0.555711	0.04036819999999999	2.68437	3.3486	0.515609	1.1409	0.560577	2.43705	1.6725	0.518885	0.8999299999999999	0.941276	0.16980499999999998	1.10416	0.9261520000000001	1.15448	1.4124	0.8099689999999999	1.15025	0.7714270000000001	1.35933	0.47032799999999997	0.754674	0.595002	0.844038	0.48153599999999996	0.451927	0.165661	0.894669	0.598314	0.320266	0.6376189999999999	0.185111	0.46098999999999996	0.9187540000000001	0.042593	1.87782		0.54215	0.0525703	1.30165		1.8628799999999999	0.6485270000000001	1.21291				1.04588	1.49939		2.12265	2.09004	1.14307	1.92986	0.34231100000000003	0.529316	0.202907	0.399072	1.48464	1.1240299999999999	0.10393599999999999	1.23568	0.493591	0.435641	0.418204	1.18705	0.285934	0.239533	0.9763350000000001	18.0903	0.555574	2.67302	0.524941	1.1976200000000001	0.161523																				
PI4K2A	6.73445	9.73772	4.533119999999999	5.08402	8.26935	6.7758	10.868	5.04608	5.0273900000000005		7.825539999999999		4.2294599999999996		6.7026699999999995	0.0	4.591069999999999	5.95251	6.77768	6.82706		7.86106	7.659339999999999	7.144539999999999	11.2715	5.23243	6.435630000000001	7.1305	8.721169999999999	5.673109999999999	9.14367	6.53876	3.08626	5.12373	5.0188	8.11847	4.99568	4.78328	9.07222	8.99315	6.38259	5.26208	7.71088	6.5004599999999995	0.0	6.308330000000001	6.99074	7.312289999999999	7.08625	7.6783600000000005	8.28144	9.4108	6.722389999999999	6.0865800000000005	7.5845	5.32878	8.20645	9.2031	5.952030000000001	7.27646	5.3189	9.4684	5.04422	5.259469999999999	9.13631	8.73407	11.4442	6.805039999999999	6.554360000000001	5.59363	5.16354	8.11161		8.49617	5.009180000000001	6.27625		8.41762	4.4017	6.39545				4.34361	9.50891		5.03987	6.633889999999999	9.3883	6.5406	7.8848899999999995	8.03554	5.92622	5.13143	3.37503	9.3459	7.374160000000001	5.3382	8.966569999999999	7.319789999999999	10.5642	9.702919999999999	7.2608	5.29151	3.2704299999999997	6.49503	8.58584	8.07313	5.25726	5.75968	6.10412																				
PIAS1	19.7241	19.9164	5.91034	24.5027	25.7803	14.3844	20.0745	9.9862	16.4378		21.8858		14.5193		19.6815	19.1896	12.8933	33.4216	14.3246	8.31657		21.7998	28.8794	11.959000000000001	10.2831	14.2675	17.3414	24.9228	22.4584	13.6658	24.2203	14.0359	17.664	14.5545	20.8331	17.0929	14.5148	12.3584	19.7694	11.6536	14.8489	15.5346	11.4169	8.88304	8.15894	28.0894	15.8329	11.0709	19.2143	18.0015	12.7284	18.9191	16.7023	25.3322	11.0322	8.85993	12.6711	11.3264	28.1677	19.0196	19.4084	9.5322	12.8924	18.2802	12.0105	4.56206	20.6883	20.4882	11.4646	6.787610000000001	8.98933	17.125999999999998		17.9588	17.3156	17.0668		13.6576	11.1911	18.8069				17.1909	5.75824		10.6515	12.7773	13.3379	11.5789	32.2895	19.8539	17.4745	22.8363	17.7739	15.7984	12.3298	8.29618	16.5738	30.1745	11.3378	13.5496	15.244000000000002	16.936	9.88815	17.7222	8.88366	15.0189	17.1557	11.0842	14.0741																				
PIAS2	15.2491	3.8492599999999997	0.0	3.39456	4.117380000000001	14.8646	7.228460000000001	7.917089999999999	10.2221		0.0		4.89813		8.28382	5.80187	6.43941	8.33318	6.00515	9.03054		5.43012	5.37523	6.45172	5.63497	3.48139	7.06612	4.69841	2.00956	6.97779	6.47374	9.326989999999999	5.60941	5.62674	3.30974	15.127	2.79929	12.050999999999998	0.0	4.2224699999999995	5.9292300000000004	5.41251	7.505889999999999	10.4269	3.2235	6.39956	7.3502	3.61478	11.4258	6.14032	0.0	10.0872	8.4311	4.96801	0.0	7.650930000000001	0.0	11.7349	3.48156	4.6902	3.95939	4.7828599999999994	6.63865	4.40943	5.66322	0.0	3.8282800000000003	5.69112	6.3311	4.88765	3.39026	9.9736		4.39621	0.0	0.0		10.8811	7.926069999999999	0.0				4.66496	6.10161		4.90218	12.7402	5.9618	14.3904	5.95052	4.2233	6.636489999999999	13.0033	11.8994	7.00148	2.86314	7.3094600000000005	0.0	6.25513	8.654580000000001	7.1333	5.63065	5.9705699999999995	0.0	23.11	0.0	8.71825	5.7336599999999995	5.696969999999999	5.12029																				
PIAS3	7.650010000000001	3.3031699999999997	3.3214	2.41479	4.06647	6.47472	10.1224	3.38461	7.31935		24.3875		0.0		10.5018	10.868	3.13869	13.9532	4.6496699999999995	14.5536		8.1369	3.3889099999999996	8.59706	16.4152	7.5403199999999995	8.81005	5.30978	7.66517	5.9993099999999995	6.038209999999999	4.01642	2.07112	2.37357	3.4538300000000004	9.196660000000001	0.865139	15.3149	0.0	5.04084	10.103	4.90573	15.9065	28.8062	17.702	10.9774	11.7896	4.57529	13.4722	12.78	15.4711	29.0703	12.3714	8.79035	8.43637	10.6196	0.0	6.44806	4.86075	5.90223	5.7247	7.329969999999999	3.1701900000000003	11.5077	6.18594	5.06419	7.19232	5.33812	8.32236	26.8757	2.0937	16.973		4.20288	1.18526	11.1439		0.0	15.6086	0.0				4.3462	28.4322		15.8984	14.6002	13.2092	10.1498	11.8531	5.39087	2.92541	5.00443	13.5256	19.6993	2.10291	3.8955800000000003	3.26796	8.564060000000001	3.03065	8.16563	4.75859	2.5522	6.35535	23.8957	2.66968	17.9221	11.0411	9.96969	5.45967																				
PIAS4	3.18804	2.43074	5.31816	2.20692	2.74453	4.56044	6.45248	3.23163	5.2812		12.8157		4.06964		5.07166	8.21829	2.97492	1.7927	3.6874	2.74689		3.83408	2.988	3.19235	3.40182	3.12997	2.5181299999999998	3.43844	2.60517	3.4535199999999997	3.72203	1.83008	1.47296	2.03628	5.844519999999999	2.6487700000000003	1.59818	4.3571800000000005	10.1707	3.1886200000000002	4.35339	1.9458099999999998	4.27752	3.10039	3.0834599999999996	3.6909	3.7344	2.33895	7.259580000000001	4.3158900000000004	5.15583	3.5750699999999997	2.39019	3.9648	2.28302	4.54655	3.73898	3.4870699999999997	4.96396	3.08258	1.42228	2.43987	1.65605	2.0442	3.12856	6.56492	6.15621	2.4789	2.3138	3.36329	1.6555099999999998	3.5206		3.72536	3.05189	3.58965		5.71793	4.3402199999999995	4.48236				4.2870099999999995	8.78887		4.56237	2.81517	6.13815	1.7995400000000001	1.9571900000000002	2.9243099999999997	1.33886	2.60383	2.11482	2.1884799999999998	3.28021	2.5880900000000002	4.03477	3.3747199999999995	4.13143	3.3969199999999997	1.6028799999999999	1.59507	1.47332	4.821359999999999	1.82116	3.7661599999999997	1.5163799999999998	3.11223	1.9800099999999998																				
PICALM	75.3647	63.19	39.8392	71.0912	45.7531	82.6924	48.1059	50.7837	42.8004		0.0		32.0667		28.8524	49.8581	49.5917	63.7893	53.5695	43.0359		24.1497	53.0027	60.7557	60.8635	34.1223	31.3608	74.2749	54.0946	21.4726	28.5365	45.4056	55.817	18.7856	29.2872	61.293	26.9254	58.3142	44.4613	38.9569	54.0305	49.4222	64.9958	50.0207	0.0	46.2228	0.0	56.0375	40.2149	40.5299	43.5433	135.4	50.8399	58.2918	100.045	73.3609	36.4236	45.5265	70.785	117.307	66.9533	125.911	33.4115	54.4825	40.8071	27.0075	61.9779	53.8189	45.7924	25.2507	61.148999999999994	42.3041		41.8061	61.3575	45.6348		57.943000000000005	45.2183	34.2283				30.6126	20.4211		39.3652	48.7066	64.6284	31.0108	70.8934	48.4659	49.725	48.5053	50.5746	78.0199	32.8919	39.3264	50.8332	50.1297	55.8846	53.0013	45.3304	27.5412	46.2527	40.7784	31.5801	47.9348	61.6231	33.5601	52.7378																				
PICK1	5.85859	8.46667	6.644639999999999	7.929710000000001	4.97026	9.02562	7.90497	9.60633	10.8263		12.9605		4.92171		9.535680000000001	9.103539999999999	10.0834	4.28533	5.64229	9.93792		27.1694	6.17557	5.49456	5.43601	7.44663	3.6937300000000004	6.1245199999999995	12.3919	12.2855	7.9364	5.32944	4.25629	5.08169	4.58403	6.1856800000000005	1.95976	11.8164	11.9281	5.50407	5.943890000000001	6.36447	6.71885	5.02315	14.4711	7.7575899999999995	6.6605300000000005	3.93868	4.91731	5.15878	8.61514	6.35331	6.11701	6.0056	4.55243	7.0985	15.5968	6.3219199999999995	8.34503	13.1527	6.821460000000001	6.5042800000000005	3.39298	9.98437	7.5884	3.5359599999999998	9.29236	6.49915	6.1325400000000005	8.93032	8.685880000000001	7.7485100000000005		3.53905	7.98538	9.94848		7.31093	6.12717	10.2322				1.85703	14.1908		11.2624	3.9866800000000002	8.51122	4.79099	2.76792	8.91119	2.90845	3.81924	10.7926	7.66586	9.03145	4.79937	3.8997900000000003	6.863860000000001	8.956710000000001	5.49987	4.53592	2.54684	9.528210000000001	7.821910000000001	5.61297	8.93896	10.7249	16.3531	8.71167																				
PIK3C2B	0.955131	0.9791200000000001	0.8543639999999999	0.550964	0.858034	4.9016	1.38688	1.2945200000000001	0.0		1.85896		2.9214900000000004		1.32677	1.84703	0.975397	2.67942	1.06875	1.23542		1.57149	1.34984	5.66677	4.95328	2.31671	1.72174	2.24945	0.617946	0.8737219999999999	1.35391	1.54526	0.765072	1.8977400000000002	0.715225	7.41518	0.5573670000000001	3.9789199999999996	2.80505	1.16667	2.9193700000000002	1.73689	3.85829	4.19536	0.841774	2.74395	1.72855	1.83244	1.25155	2.81629	1.12558	2.0013400000000003	5.81964	1.60636	0.9128799999999999	1.31093	1.9645299999999999	2.21279	1.22399	1.22409	0.526423	2.05804	1.0406799999999998	3.50063	1.56263	4.23996	1.0284799999999998	2.272	2.54448	3.6763800000000004	0.43895500000000004	2.45975		1.14249	0.377417	1.29044		1.6759099999999998	0.0	0.405873				4.56199	1.42075		2.04997	2.39332	2.4337400000000002	3.7748199999999996	0.43883599999999995	1.20486	1.8498299999999999	2.35527	2.6003	3.25672	1.07345	2.66312	2.7305	2.47967	2.9300599999999997	2.50474	0.960419	1.1692200000000001	3.5588900000000003	3.78913	0.8656969999999999	2.7544299999999997	3.66514	2.05753	0.782064																				
